date,open,high,low,close,volume,ticker
2025-06-13,143.19,145.0,140.855,141.97,851875991.0,NVDA
2025-06-20,143.345,146.2,142.65,143.85,726691944.0,NVDA
2025-06-27,142.5,158.71,142.03,157.75,1072401818.0,NVDA
2025-07-03,158.4,160.98,151.49,159.34,722664103.0,NVDA
2025-07-11,158.2,167.89,157.342,164.92,823265781.0,NVDA
2025-07-18,165.37,174.25,162.02,172.41,833732148.0,NVDA
2025-07-25,172.75,174.72,164.58,173.5,721624080.0,NVDA
2025-08-01,174.02,183.3,170.89,173.72,894627672.0,NVDA
2025-08-08,175.16,183.88,174.52,182.7,717049539.0,NVDA
2025-08-15,182.05,184.48,178.0417,180.45,750080237.0,NVDA
2025-08-22,180.6,182.9375,168.801,177.99,845210180.0,NVDA
2025-08-29,178.35,184.47,173.145,174.18,1092265621.0,NVDA
2025-09-05,170.0,172.41,164.07,167.02,758742472.0,NVDA
2025-09-12,167.55,180.28,166.7401,177.82,824239845.0,NVDA
2025-09-19,175.67,178.85,168.41,176.67,928588607.0,NVDA
2025-09-26,175.3,184.55,173.125,178.19,945921134.0,NVDA
2025-10-03,180.425,191.05,180.32,187.62,878292105.0,NVDA
2025-10-10,185.5,195.62,182.05,183.16,879706566.0,NVDA
2025-10-17,187.965,190.1099,177.29,183.22,926433143.0,NVDA
2025-10-24,183.13,187.47,176.76,186.26,657694826.0,NVDA
2025-10-31,189.99,212.1899,188.4318,202.49,1118935069.0,NVDA
2025-11-07,208.08,211.335,178.91,188.15,1024007719.0,NVDA
2025-11-14,195.11,199.94,180.58,190.17,924330654.0,NVDA
2025-11-21,185.965,196.0,172.93,178.88,1324905173.0,NVDA
2025-11-28,179.49,183.5,169.55,177.0,882403392.0,NVDA
2025-12-05,174.76,185.66,173.68,182.41,845426119.0,NVDA
