date,open,high,low,close,volume,ticker
2025-06-30,343.5,357.54,273.21,317.66,2434080727.0,TSLA
2025-07-31,298.46,338.0,288.7701,308.27,2157408748.0,TSLA
2025-08-29,306.205,355.39,297.82,333.87,1603363427.0,TSLA
2025-09-30,328.23,450.98,325.6,444.72,1973107582.0,TSLA
2025-10-31,443.8,470.75,411.45,456.56,2032094864.0,TSLA
2025-11-28,455.99,474.07,382.78,430.17,1627773494.0,TSLA
2025-12-05,425.32,458.87,422.12,455.0,342244917.0,TSLA
