date,open,high,low,close,volume,ticker
2025-06-30,167.84,181.23,162.0,176.23,847447897.0,GOOGL
2025-07-31,175.735,197.95,172.77,191.9,860114504.0,GOOGL
2025-08-29,189.025,214.645,187.82,212.91,617597601.0,GOOGL
2025-09-30,208.44,256.0,206.195,243.1,828219783.0,GOOGL
2025-10-31,240.75,291.59,235.84,281.19,729575801.0,GOOGL
2025-11-28,282.175,328.83,270.7,320.18,854551408.0,GOOGL
2025-12-05,317.7,323.16,313.89,321.27,177597419.0,GOOGL
