date,open,high,low,close,volume,ticker
2025-06-30,135.49,158.71,135.4,157.99,3822309699.0,NVDA
2025-07-31,156.29,183.3,151.49,177.87,3596804483.0,NVDA
2025-08-29,174.09,184.48,168.801,174.18,3609134562.0,NVDA
2025-09-30,170.0,187.35,164.07,186.58,3887536545.0,NVDA
2025-10-31,185.24,212.1899,176.76,202.49,4031017222.0,NVDA
2025-11-28,208.08,211.335,169.55,177.0,4155646938.0,NVDA
2025-12-05,174.76,185.66,173.68,182.41,845426119.0,NVDA
