date,open,high,low,close,volume,dividends,stock_splits,ticker
2025-06-01 00:00:00-04:00,361.41691485614706,374.10941736412235,333.67081523402754,353.7257080078125,153095400,0.0,0.0,V
2025-07-01 00:00:00-04:00,352.5003195360598,358.31853369179436,343.10549911147706,344.18145751953125,130413900,0.0,0.0,V
2025-08-01 00:00:00-04:00,342.81657826738484,352.11176575721754,327.47402343074475,350.4679260253906,125791400,0.59,0.0,V
2025-09-01 00:00:00-04:00,348.6194552287512,351.93289931227037,332.8107725894444,340.70513916015625,131712200,0.0,0.0,V
2025-10-01 00:00:00-04:00,339.6372635953143,354.2982264444844,333.50941715035447,340.06640625,128841800,0.0,0.0,V
2025-11-01 00:00:00-04:00,341.0,344.260009765625,318.0,333.7900085449219,119768873,0.67,0.0,V
